GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
1180	2.02e-01	8.97e-02	0.1872	-1.697094	-0.3177503	47.64	CLCN1	chloride voltage-gated channel 1
101927919	2.02e-01	8.97e-02	0.2947	1.697	0.500098	16.68	LOC101927919	uncharacterized LOC101927919
110006327	2.02e-01	8.97e-02	0.1535	-1.69677	-0.2604246	155.67	ANKRD20A4-ANKRD20A20P	ANKRD20A4-ANKRD20A20P readthrough
101928131	2.02e-01	8.98e-02	0.207	-1.696664	-0.3512745	63.86	LOC101928131	uncharacterized LOC101928131
10785	2.02e-01	8.98e-02	0.1218	1.696654	0.2066842	871.51	WDR4	WD repeat domain 4
100506237	2.03e-01	8.98e-02	0.3756	-1.696221	-0.6370797	10.21	NKX2-1-AS1	NKX2-1 antisense RNA 1
112268089	2.03e-01	8.99e-02	0.1959	-1.696052	-0.3323275	1134.01	GAPDH-DT	GAPDH divergent transcript
29082	2.03e-01	9.00e-02	0.0912	1.69514	0.1545571	885.34	CHMP4A	charged multivesicular body protein 4A
8611	2.03e-01	9.01e-02	0.0745	-1.695034	-0.1262443	402.86	PLPP1	phospholipid phosphatase 1
144402	2.03e-01	9.01e-02	0.1197	1.694932	0.2028624	780.98	CPNE8	copine 8
1302	2.03e-01	9.02e-02	0.1118	-1.694127	-0.1893484	723.25	COL11A2	collagen type XI alpha 2 chain
1465	2.03e-01	9.03e-02	0.1033	1.693866	0.1750298	2124.42	CSRP1	cysteine and glycine rich protein 1
79893	2.04e-01	9.03e-02	0.0447	1.693592	0.0757477	2587.4	GGNBP2	gametogenetin binding protein 2
92181	2.04e-01	9.04e-02	0.0975	-1.693384	-0.1651523	1114.05	UBTD2	ubiquitin domain containing 2
10564	2.04e-01	9.04e-02	0.0592	1.69335	0.1001835	2822.46	ARFGEF2	ADP ribosylation factor guanine nucleotide exchange factor 2
203414	2.04e-01	9.05e-02	0.2588	1.692916	0.438191	23.25	LINC01560	long intergenic non-protein coding RNA 1560
402483	2.04e-01	9.06e-02	0.0789	1.692472	0.1335727	3093.52	LINC01000	long intergenic non-protein coding RNA 1000
9189	2.04e-01	9.06e-02	0.1049	1.692336	0.1774637	879.07	ZBED1	zinc finger BED-type containing 1
104355426	2.04e-01	9.06e-02	0.1871	-1.69202	-0.3166229	43.19	LENG8-AS1	LENG8 antisense RNA 1
64087	2.04e-01	9.07e-02	0.0676	1.69196	0.1143242	2790.39	MCCC2	methylcrotonyl-CoA carboxylase subunit 2
105371532	2.04e-01	9.07e-02	0.1904	-1.691856	-0.3220891	41.06	LOC105371532	
105371026	2.04e-01	9.07e-02	0.1672	1.69176	0.2828745	73.77	LOC105371026	uncharacterized LOC105371026
2729	2.04e-01	9.07e-02	0.0359	-1.691701	-0.0607826	3033.47	GCLC	glutamate-cysteine ligase catalytic subunit
101928487	2.04e-01	9.08e-02	0.2449	-1.691413	-0.4141775	23.4	LOC101928487	uncharacterized LOC101928487
107986991	2.04e-01	9.08e-02	0.1283	-1.691366	-0.2170687	126.62	LOC107986991	
1145	2.04e-01	9.08e-02	0.1099	1.69136	0.1859039	121.26	CHRNE	cholinergic receptor nicotinic epsilon subunit
284040	2.04e-01	9.09e-02	0.0695	-1.690635	-0.1174917	313.58	CDRT4	CMT1A duplicated region transcript 4
4708	2.04e-01	9.09e-02	0.1215	1.690521	0.2054665	791.7	NDUFB2	NADH:ubiquinone oxidoreductase subunit B2
55714	2.04e-01	9.09e-02	0.1425	-1.690422	-0.2408111	106.45	TENM3	teneurin transmembrane protein 3
57519	2.04e-01	9.10e-02	0.1346	-1.690398	-0.2275752	1557.27	STARD9	StAR related lipid transfer domain containing 9
100534599	2.05e-01	9.10e-02	0.0509	1.690195	0.0860388	1017.42	ISY1-RAB43	ISY1-RAB43 readthrough
80254	2.05e-01	9.11e-02	0.0763	-1.689821	-0.128947	674.91	CEP63	centrosomal protein 63
3983	2.05e-01	9.11e-02	0.1141	1.689864	0.1927352	10506.26	ABLIM1	actin binding LIM protein 1
1743	2.05e-01	9.10e-02	0.0773	-1.689921	-0.1306206	4694.44	DLST	dihydrolipoamide S-succinyltransferase
169714	2.05e-01	9.12e-02	0.0469	-1.689204	-0.0792103	3581.79	QSOX2	quiescin sulfhydryl oxidase 2
100288162	2.05e-01	9.12e-02	0.0937	-1.689128	-0.1581931	340.73	LOC100288162	uncharacterized LOC100288162
107985524	2.05e-01	9.13e-02	0.2457	-1.688655	-0.414877	26.61	LOC107985524	uncharacterized LOC107985524
26822	2.05e-01	9.13e-02	0.218	1.688588	0.3680793	31.89	SNORD14A	small nucleolar RNA, C/D box 14A
101928913	2.05e-01	9.13e-02	0.1668	-1.688329	-0.2816507	131.64	LINC01515	long intergenic non-protein coding RNA 1515
223	2.05e-01	9.14e-02	0.0908	-1.688247	-0.1532187	2425.47	ALDH9A1	aldehyde dehydrogenase 9 family member A1
27127	2.05e-01	9.14e-02	0.3956	-1.687947	-0.667786	17.1	SMC1B	structural maintenance of chromosomes 1B
51290	2.05e-01	9.15e-02	0.0675	1.687655	0.1139233	1480.08	ERGIC2	ERGIC and golgi 2
64748	2.05e-01	9.15e-02	0.079	1.687587	0.1332569	1139.79	PLPPR2	phospholipid phosphatase related 2
284352	2.05e-01	9.15e-02	0.0614	1.687397	0.1036185	1313.74	PPP1R37	protein phosphatase 1 regulatory subunit 37
55729	2.06e-01	9.16e-02	0.0821	-1.687093	-0.1385541	2398.03	ATF7IP	activating transcription factor 7 interacting protein
692073	2.06e-01	9.16e-02	0.1163	1.686983	0.1961791	113.52	SNORA16A	small nucleolar RNA, H/ACA box 16A
107986596	2.06e-01	9.16e-02	0.3665	-1.686841	-0.6181739	22.27	LOC107986596	uncharacterized LOC107986596
90576	2.06e-01	9.16e-02	0.1246	1.686878	0.2101382	195.06	ZNF799	zinc finger protein 799
10298	2.06e-01	9.16e-02	0.0777	-1.686804	-0.1310672	2592.46	PAK4	p21 (RAC1) activated kinase 4
100507540	2.06e-01	9.17e-02	0.2386	1.686471	0.4024096	33.92	LINC01504	long intergenic non-protein coding RNA 1504
107984570	2.06e-01	9.17e-02	0.2878	1.686395	0.4852743	21.98	LINC00444	long intergenic non-protein coding RNA 444
1757	2.06e-01	9.18e-02	0.1275	-1.68618	-0.2150261	439.35	SARDH	sarcosine dehydrogenase
51422	2.06e-01	9.18e-02	0.1678	-1.686023	-0.2828414	1059.92	PRKAG2	protein kinase AMP-activated non-catalytic subunit gamma 2
27335	2.06e-01	9.18e-02	0.0536	1.68587	0.0904358	4167.34	EIF3K	eukaryotic translation initiation factor 3 subunit K
84230	2.06e-01	9.19e-02	0.0609	1.685547	0.1026199	1014.5	LRRC8C	leucine rich repeat containing 8 VRAC subunit C
127700	2.06e-01	9.19e-02	0.1781	1.685469	0.3001132	131.12	OSCP1	organic solute carrier partner 1
151649	2.06e-01	9.19e-02	0.103	1.685324	0.1735254	146.63	PP2D1	protein phosphatase 2C like domain containing 1
387254	2.06e-01	9.19e-02	0.146	-1.685259	-0.2460956	219.6	SLC7A5P2	solute carrier family 7 member 5 pseudogene 2
169436	2.06e-01	9.20e-02	0.1861	-1.685001	-0.3135562	44.15	STKLD1	serine/threonine kinase like domain containing 1
105369724	2.06e-01	9.21e-02	0.3699	1.684534	0.6230886	11.44	LOC105369724	uncharacterized LOC105369724
5159	2.06e-01	9.21e-02	0.2617	-1.684315	-0.4408378	20.78	PDGFRB	platelet derived growth factor receptor beta
64216	2.06e-01	9.22e-02	0.088	1.683988	0.1481673	843.06	TFB2M	transcription factor B2, mitochondrial
105371723	2.06e-01	9.22e-02	0.3403	1.68399	0.5730325	13.73	LOC105371723	uncharacterized LOC105371723
6218	2.07e-01	9.23e-02	0.0525	1.683333	0.0883779	28176.79	RPS17	ribosomal protein S17
100379571	2.07e-01	9.24e-02	0.1545	-1.682965	-0.2600329	88.1	BACE1-AS	BACE1 antisense RNA
100132287	2.07e-01	9.24e-02	0.0835	-1.682675	-0.1405214	742.34	LOC100132287	uncharacterized LOC100132287
220992	2.07e-01	9.25e-02	0.1477	1.682222	0.2485007	224.27	ZNF485	zinc finger protein 485
257177	2.07e-01	9.26e-02	0.089	-1.681734	-0.1496594	259.63	CFAP126	cilia and flagella associated protein 126
101926896	2.07e-01	9.26e-02	0.3896	-1.681715	-0.6551699	10.75	GLIS2-AS1	GLIS2 antisense RNA 1
9735	2.07e-01	9.27e-02	0.196	-1.681376	-0.3295829	3481.87	KNTC1	kinetochore associated 1
6238	2.07e-01	9.27e-02	0.0699	1.681304	0.1174795	9724.29	RRBP1	ribosome binding protein 1
1499	2.07e-01	9.27e-02	0.0514	1.68123	0.0864346	14971.48	CTNNB1	catenin beta 1
55256	2.07e-01	9.27e-02	0.0787	-1.681163	-0.1323849	943.48	ADI1	acireductone dioxygenase 1
8667	2.08e-01	9.28e-02	0.0574	1.680825	0.0964332	12361.15	EIF3H	eukaryotic translation initiation factor 3 subunit H
23029	2.08e-01	9.29e-02	0.0927	1.680432	0.1557904	1252.85	RBM34	RNA binding motif protein 34
7075	2.08e-01	9.30e-02	0.4501	-1.679933	-0.7561443	8.94	TIE1	tyrosine kinase with immunoglobulin like and EGF like domains 1
1431	2.08e-01	9.30e-02	0.0533	1.679826	0.0896081	8644.75	CS	citrate synthase
10633	2.08e-01	9.30e-02	0.283	-1.679836	-0.4754545	47.91	RASL10A	RAS like family 10 member A
57418	2.08e-01	9.30e-02	0.0495	-1.679762	-0.0830849	2477.77	WDR18	WD repeat domain 18
201163	2.08e-01	9.30e-02	0.0877	-1.679609	-0.1473497	1033.14	FLCN	folliculin
84851	2.08e-01	9.31e-02	0.0601	-1.679052	-0.100901	759.58	TRIM52	tripartite motif containing 52
91039	2.08e-01	9.31e-02	0.0575	1.679041	0.0965904	2876.21	DPP9	dipeptidyl peptidase 9
3099	2.09e-01	9.33e-02	0.3134	-1.678104	-0.5258507	3021.18	HK2	hexokinase 2
100996419	2.09e-01	9.33e-02	0.2297	-1.678053	-0.3854127	30.42	MRNIP-DT	MRNIP divergent transcript
5127	2.09e-01	9.34e-02	0.0644	-1.677811	-0.1080316	4465.02	CDK16	cyclin dependent kinase 16
832	2.09e-01	9.35e-02	0.0435	1.677328	0.0729836	4571.86	CAPZB	capping actin protein of muscle Z-line subunit beta
10254	2.09e-01	9.35e-02	0.0554	1.677331	0.0928561	1003.35	STAM2	signal transducing adaptor molecule 2
6870	2.09e-01	9.35e-02	0.3746	1.677378	0.6283969	12.73	TACR3	tachykinin receptor 3
381	2.09e-01	9.35e-02	0.0529	-1.677375	-0.0887015	4154.21	ARF5	ADP ribosylation factor 5
54881	2.09e-01	9.34e-02	0.3582	-1.677491	-0.6009494	1835	TEX10	testis expressed 10
121665	2.09e-01	9.34e-02	0.0775	1.677522	0.1299601	1485.53	SPPL3	signal peptide peptidase like 3
84769	2.09e-01	9.35e-02	0.0958	1.677321	0.160613	747.9	MPV17L2	MPV17 mitochondrial inner membrane protein like 2
105376527	2.09e-01	9.35e-02	0.2625	-1.67706	-0.440308	24.69	STIM1-AS1	STIM1 antisense RNA 1
100506286	2.09e-01	9.36e-02	0.253	1.676636	0.4241691	44.47	TBC1D8-AS1	TBC1D8 antisense RNA 1
102466740	2.09e-01	9.37e-02	0.3704	1.67641	0.6209019	10.73	MIR6808	microRNA 6808
390937	2.09e-01	9.37e-02	0.1676	-1.676018	-0.2809129	83.26	ERFL	ETS repressor factor like
619571	2.09e-01	9.38e-02	0.1231	-1.675861	-0.2062889	215.59	SNORD96A	small nucleolar RNA, C/D box 96A
25960	2.09e-01	9.38e-02	0.0644	-1.675848	-0.1079767	921.32	ADGRA2	adhesion G protein-coupled receptor A2
4711	2.09e-01	9.39e-02	0.0512	1.675389	0.0858247	1899.57	NDUFB5	NADH:ubiquinone oxidoreductase subunit B5
54968	2.09e-01	9.39e-02	0.0955	1.675393	0.1599171	1310.49	TMEM70	transmembrane protein 70
107985381	2.09e-01	9.39e-02	0.1615	-1.675415	-0.2705444	52.06	LOC107985381	
85376	2.09e-01	9.40e-02	0.1511	1.674832	0.2530935	58.14	RIMBP3	RIMS binding protein 3
767557	2.10e-01	9.40e-02	0.0567	-1.674698	-0.094977	539.98	SYS1-DBNDD2	SYS1-DBNDD2 readthrough (NMD candidate)
373863	2.10e-01	9.41e-02	0.066	-1.674347	-0.1105261	381.47	DND1	DND microRNA-mediated repression inhibitor 1
105369634	2.10e-01	9.41e-02	0.1368	-1.674084	-0.2289452	103.28	LOC105369634	uncharacterized LOC105369634
114804	2.10e-01	9.41e-02	0.1331	-1.673921	-0.2228811	99.12	RNF157	ring finger protein 157
255374	2.10e-01	9.42e-02	0.223	1.673494	0.3731839	32.35	MBLAC1	metallo-beta-lactamase domain containing 1
5790	2.10e-01	9.42e-02	0.2295	-1.673511	-0.3840114	35.83	PTPRCAP	protein tyrosine phosphatase receptor type C associated protein
101928216	2.10e-01	9.43e-02	0.3939	-1.673318	-0.6591301	13.97	LOC101928216	
57097	2.10e-01	9.43e-02	0.1323	-1.673183	-0.2213553	143.51	PARP11	poly(ADP-ribose) polymerase family member 11
25897	2.10e-01	9.43e-02	0.0465	-1.673044	-0.0778002	1298.77	RNF19A	ring finger protein 19A, RBR E3 ubiquitin protein ligase
101927267	2.10e-01	9.44e-02	0.2226	-1.672586	-0.3723967	140.37	TROAP-AS1	TROAP and PRPH antisense RNA 1
80004	2.10e-01	9.44e-02	0.0973	1.672544	0.1627062	2567.21	ESRP2	epithelial splicing regulatory protein 2
54902	2.10e-01	9.44e-02	0.0777	1.672448	0.1299178	2894.31	TTC19	tetratricopeptide repeat domain 19
105373342	2.10e-01	9.44e-02	0.3936	-1.672403	-0.6582874	8.76	LOC105373342	uncharacterized LOC105373342
51614	2.10e-01	9.45e-02	0.0437	1.67227	0.0731586	5741.56	ERGIC3	ERGIC and golgi 3
3308	2.10e-01	9.45e-02	0.0588	1.672106	0.0982994	12883.12	HSPA4	heat shock protein family A (Hsp70) member 4
6628	2.10e-01	9.45e-02	0.0855	-1.671884	-0.1429803	7445.64	SNRPB	small nuclear ribonucleoprotein polypeptides B and B1
7062	2.11e-01	9.46e-02	0.3512	1.671406	0.5869597	24.15	TCHH	trichohyalin
114800	2.11e-01	9.46e-02	0.2394	-1.671386	-0.4000845	40.15	CCDC85A	coiled-coil domain containing 85A
10402	2.11e-01	9.47e-02	0.0815	-1.67132	-0.136291	475.15	ST3GAL6	ST3 beta-galactoside alpha-2,3-sialyltransferase 6
58504	2.11e-01	9.47e-02	0.0762	-1.67126	-0.1273324	368.71	ARHGAP22	Rho GTPase activating protein 22
506	2.11e-01	9.47e-02	0.0465	1.671089	0.0776913	32918.43	ATP5F1B	ATP synthase F1 subunit beta
53905	2.11e-01	9.47e-02	0.1408	1.6711	0.2353107	1473.34	DUOX1	dual oxidase 1
10413	2.11e-01	9.47e-02	0.1312	1.671023	0.2191577	7705.36	YAP1	Yes1 associated transcriptional regulator
56109	2.11e-01	9.47e-02	0.3194	1.670886	0.533659	17.71	PCDHGA6	protocadherin gamma subfamily A, 6
1767	2.11e-01	9.48e-02	0.2372	1.670684	0.3962463	36.05	DNAH5	dynein axonemal heavy chain 5
30844	2.11e-01	9.48e-02	0.0748	-1.670533	-0.1248924	2969.37	EHD4	EH domain containing 4
3603	2.11e-01	9.48e-02	0.1719	-1.67058	-0.2871148	57.98	IL16	interleukin 16
56107	2.11e-01	9.48e-02	0.2612	1.670413	0.4363736	30.88	PCDHGA9	protocadherin gamma subfamily A, 9
105372210	2.11e-01	9.49e-02	0.2441	1.670083	0.4075986	29.23	LOC105372210	uncharacterized LOC105372210
2926	2.11e-01	9.50e-02	0.0317	1.669751	0.0529443	7297.98	GRSF1	G-rich RNA sequence binding factor 1
54187	2.11e-01	9.50e-02	0.0508	-1.669808	-0.0847635	957.81	NANS	N-acetylneuraminate synthase
975	2.11e-01	9.50e-02	0.0889	-1.669835	-0.1483939	6296.34	CD81	CD81 molecule
102465801	2.11e-01	9.50e-02	0.1176	1.669723	0.1964255	149.69	MIR7703	microRNA 7703
100288380	2.11e-01	9.50e-02	0.1509	-1.669769	-0.2519827	60.46	ULK4P2	ULK4 pseudogene 2
699	2.11e-01	9.50e-02	0.2323	-1.669625	-0.3878002	4401.07	BUB1	BUB1 mitotic checkpoint serine/threonine kinase
100289019	2.11e-01	9.50e-02	0.1232	1.669507	0.2057325	470.7	SLC25A25-AS1	SLC25A25 antisense RNA 1
5306	2.11e-01	9.50e-02	0.0445	1.669432	0.0742091	3543.04	PITPNA	phosphatidylinositol transfer protein alpha
90639	2.11e-01	9.51e-02	0.0842	-1.669109	-0.1405346	541.26	COX19	cytochrome c oxidase assembly factor COX19
5358	2.11e-01	9.51e-02	0.0781	1.669048	0.1303315	3848.33	PLS3	plastin 3
642943	2.11e-01	9.52e-02	0.4213	1.668554	0.7028952	9.35	LOC642943	SPATA31 subfamily A pseudogene
57609	2.11e-01	9.52e-02	0.064	-1.668586	-0.1067968	3771.68	DIP2B	disco interacting protein 2 homolog B
107985334	2.11e-01	9.52e-02	0.2911	-1.668669	-0.4857422	16.27	LOC107985334	uncharacterized LOC107985334
148014	2.11e-01	9.52e-02	0.2536	-1.66862	-0.4231391	33.99	TTC9B	tetratricopeptide repeat domain 9B
9847	2.11e-01	9.52e-02	0.0533	-1.668407	-0.0889841	1689.27	C2CD5	C2 calcium dependent domain containing 5
151126	2.11e-01	9.53e-02	0.105	-1.668246	-0.1751202	617.17	ZNF385B	zinc finger protein 385B
105372480	2.11e-01	9.53e-02	0.1081	1.667884	0.1803545	135.49	LOC105372480	uncharacterized LOC105372480
408186	2.11e-01	9.54e-02	0.23	-1.667795	-0.3836056	114.86	LOC408186	alpha-2-macroglobulin like 1 pseudogene
9990	2.11e-01	9.54e-02	0.074	-1.6677	-0.1233331	1790.04	SLC12A6	solute carrier family 12 member 6
58476	2.11e-01	9.54e-02	0.0721	1.667688	0.1202513	488.46	TP53INP2	tumor protein p53 inducible nuclear protein 2
200895	2.11e-01	9.54e-02	0.1546	1.667474	0.2578684	168.94	DHFR2	dihydrofolate reductase 2
25943	2.12e-01	9.55e-02	0.0857	-1.667281	-0.1429545	733.44	DNAAF9	dynein axonemal assembly factor 9
105369885	2.12e-01	9.56e-02	0.1211	-1.666743	-0.2018436	132.35	LOC105369885	uncharacterized LOC105369885
100506235	2.12e-01	9.56e-02	0.4093	-1.666598	-0.6821049	15.19	LOC100506235	uncharacterized LOC100506235
10620	2.12e-01	9.57e-02	0.1716	-1.666169	-0.285937	554.4	ARID3B	AT-rich interaction domain 3B
55914	2.12e-01	9.58e-02	0.0542	1.66569	0.0903388	3386.45	ERBIN	erbb2 interacting protein
728118	2.12e-01	9.58e-02	0.1145	1.665633	0.1906433	300.17	NUTM2A	NUT family member 2A
256714	2.12e-01	9.58e-02	0.3489	-1.665669	-0.5810832	16.51	MAP7D2	MAP7 domain containing 2
101928589	2.12e-01	9.58e-02	0.0876	-1.665619	-0.1458481	252.98	LOC101928589	replaced by ID 84187
55861	2.12e-01	9.59e-02	0.0589	-1.665286	-0.0981531	496.78	DBNDD2	dysbindin domain containing 2
344405	2.12e-01	9.59e-02	0.2678	-1.665072	-0.4459033	21.66	PRORSD1P	prolyl-tRNA synthetase associated domain containing 1, pseudogene
27067	2.12e-01	9.60e-02	0.0689	-1.664689	-0.1146374	1630.79	STAU2	staufen double-stranded RNA binding protein 2
56254	2.13e-01	9.60e-02	0.0529	-1.664463	-0.0880115	2350.18	RNF20	ring finger protein 20
90321	2.13e-01	9.60e-02	0.0633	-1.66438	-0.105308	767.17	ZNF766	zinc finger protein 766
9489	2.13e-01	9.61e-02	0.0589	1.664264	0.0980698	1897.93	PGS1	phosphatidylglycerophosphate synthase 1
4943	2.13e-01	9.61e-02	0.1103	-1.664278	-0.1835855	468.99	TBC1D25	TBC1 domain family member 25
2733	2.13e-01	9.61e-02	0.0701	-1.664156	-0.1166156	2150.66	GLE1	GLE1 RNA export mediator
11042	2.13e-01	9.62e-02	0.112	-1.663801	-0.1863467	171.17	GUSBP15	GUSB pseudogene 15
26153	2.13e-01	9.63e-02	0.1113	-1.663284	-0.1850815	1057.71	KIF26A	kinesin family member 26A
105373510	2.13e-01	9.63e-02	0.3795	-1.663021	-0.6310391	16.76	LOC105373510	uncharacterized LOC105373510
107987141	2.13e-01	9.64e-02	0.1802	1.662713	0.2996851	77.02	CAMSAP1-DT	CAMSAP1 divergent transcript
6007	2.13e-01	9.64e-02	0.3206	-1.662604	-0.5330478	21.6	RHD	Rh blood group D antigen
286336	2.13e-01	9.64e-02	0.114	-1.662445	-0.1895204	303.83	FAM78A	family with sequence similarity 78 member A
161835	2.13e-01	9.65e-02	0.2107	1.66228	0.3503247	40.92	FSIP1	fibrous sheath interacting protein 1
9168	2.13e-01	9.66e-02	0.1286	-1.661638	-0.2136773	26092.85	TMSB10	thymosin beta 10
493856	2.14e-01	9.66e-02	0.0942	-1.66134	-0.1564663	860.56	CISD2	CDGSH iron sulfur domain 2
26020	2.14e-01	9.67e-02	0.0637	1.661278	0.1057908	3535.07	LRP10	LDL receptor related protein 10
23549	2.14e-01	9.67e-02	0.0381	-1.66114	-0.0632096	2143.05	DNPEP	aspartyl aminopeptidase
83872	2.14e-01	9.68e-02	0.2127	-1.660773	-0.3531661	199.41	HMCN1	hemicentin 1
745	2.14e-01	9.68e-02	0.0669	-1.660747	-0.1110221	3477.05	MYRF	myelin regulatory factor
441150	2.14e-01	9.68e-02	0.1266	-1.660622	-0.2101648	94.72	C6orf226	chromosome 6 open reading frame 226
161779	2.14e-01	9.68e-02	0.1549	1.6606	0.2572799	146.16	PGBD4	piggyBac transposable element derived 4
100131211	2.14e-01	9.68e-02	0.0728	-1.660515	-0.1208684	411.65	NEMP2	nuclear envelope integral membrane protein 2
1797	2.14e-01	9.68e-02	0.1361	1.660417	0.2260647	502.19	DXO	decapping exoribonuclease
2539	2.14e-01	9.69e-02	0.09	1.659963	0.149435	3977.39	G6PD	glucose-6-phosphate dehydrogenase
254827	2.14e-01	9.70e-02	0.2114	1.659812	0.3508785	68.6	NAALADL2	N-acetylated alpha-linked acidic dipeptidase like 2
5863	2.14e-01	9.70e-02	0.0671	1.659444	0.1113774	1927.62	RGL2	ral guanine nucleotide dissociation stimulator like 2
8505	2.14e-01	9.70e-02	0.0539	1.659356	0.089508	1448.24	PARG	poly(ADP-ribose) glycohydrolase
80205	2.14e-01	9.70e-02	0.0485	1.65941	0.0805341	1929.38	CHD9	chromodomain helicase DNA binding protein 9
23317	2.14e-01	9.71e-02	0.0329	1.659273	0.0546535	2679.36	DNAJC13	DnaJ heat shock protein family (Hsp40) member C13
2335	2.14e-01	9.71e-02	0.0839	-1.659121	-0.1391708	1667.22	FN1	fibronectin 1
9317	2.14e-01	9.71e-02	0.0729	-1.659098	-0.1209105	897.85	PTER	phosphotriesterase related
5691	2.14e-01	9.71e-02	0.056	-1.65891	-0.0928755	3813.43	PSMB3	proteasome 20S subunit beta 3
6510	2.14e-01	9.71e-02	0.1061	-1.658856	-0.1759331	8895.75	SLC1A5	solute carrier family 1 member 5
8930	2.14e-01	9.72e-02	0.0567	-1.658753	-0.094024	861.19	MBD4	methyl-CpG binding domain 4, DNA glycosylase
375316	2.14e-01	9.72e-02	0.2881	-1.658672	-0.4778427	56.75	RBM44	RNA binding motif protein 44
2217	2.14e-01	9.72e-02	0.2592	-1.658448	-0.429869	28.86	FCGRT	Fc gamma receptor and transporter
165545	2.14e-01	9.73e-02	0.2206	-1.658278	-0.3658448	32.58	DQX1	DEAQ-box RNA dependent ATPase 1
54828	2.14e-01	9.73e-02	0.0819	1.657992	0.1357967	947.3	BCAS3	BCAS3 microtubule associated cell migration factor
9466	2.14e-01	9.73e-02	0.1237	-1.658044	-0.2051657	970.99	IL27RA	interleukin 27 receptor subunit alpha
25974	2.14e-01	9.73e-02	0.0335	1.65789	0.0554941	4383.66	MMACHC	metabolism of cobalamin associated C
2820	2.14e-01	9.74e-02	0.09	1.657722	0.1491383	4997.17	GPD2	glycerol-3-phosphate dehydrogenase 2
54869	2.14e-01	9.74e-02	0.1097	1.657724	0.1818441	848.43	EPS8L1	EPS8 like 1
90326	2.15e-01	9.74e-02	0.0716	1.657348	0.1185884	1084.35	THAP3	THAP domain containing 3
107984035	2.15e-01	9.76e-02	0.1605	-1.656647	-0.2658441	151.89	LOC107984035	uncharacterized LOC107984035
7849	2.15e-01	9.76e-02	0.0978	-1.656552	-0.1619847	435.41	PAX8	paired box 8
252884	2.15e-01	9.77e-02	0.1684	-1.656329	-0.278975	78.38	ZNF396	zinc finger protein 396
84818	2.15e-01	9.78e-02	0.0958	-1.655648	-0.1585464	614.56	IL17RC	interleukin 17 receptor C
116143	2.15e-01	9.78e-02	0.0748	1.655435	0.1239052	524.62	DNAAF10	dynein axonemal assembly factor 10
5277	2.16e-01	9.81e-02	0.1574	-1.654258	-0.2604567	385.17	PIGA	phosphatidylinositol glycan anchor biosynthesis class A
6513	2.16e-01	9.81e-02	0.124	1.653898	0.2050403	13434.11	SLC2A1	solute carrier family 2 member 1
6827	2.16e-01	9.81e-02	0.1252	1.653907	0.2070814	2108.65	SUPT4H1	SPT4 homolog, DSIF elongation factor subunit
2828	2.16e-01	9.81e-02	0.4231	1.654006	0.6998039	10.04	GPR4	G protein-coupled receptor 4
101928492	2.16e-01	9.82e-02	0.1158	-1.653449	-0.191414	108.06	OR2A1-AS1	OR2A1 antisense RNA 1
1072	2.16e-01	9.82e-02	0.0335	1.653557	0.0553398	21357.98	CFL1	cofilin 1
105369968	2.16e-01	9.82e-02	0.1655	-1.653475	-0.2736166	78.89	LOC105369968	uncharacterized LOC105369968
728084	2.16e-01	9.83e-02	0.1278	-1.653308	-0.2113684	390.02	LINC02458	long intergenic non-protein coding RNA 2458
101928403	2.16e-01	9.83e-02	0.2344	-1.653167	-0.3874928	37.11	EIF2AK3-DT	EIF2AK3 divergent transcript
102724646	2.16e-01	9.83e-02	0.231	1.653111	0.381913	34.97	LOC102724646	uncharacterized LOC102724646
27075	2.16e-01	9.83e-02	0.0744	-1.653081	-0.1229724	1303.73	TSPAN13	tetraspanin 13
23394	2.16e-01	9.83e-02	0.0605	1.653211	0.1000392	5015.81	ADNP	activity dependent neuroprotector homeobox
84437	2.16e-01	9.83e-02	0.1364	1.652971	0.2254667	1223.52	MSANTD4	Myb/SANT DNA binding domain containing 4 with coiled-coils
54453	2.16e-01	9.84e-02	0.2211	1.652893	0.3654085	58.21	RIN2	Ras and Rab interactor 2
60370	2.16e-01	9.84e-02	0.1166	-1.65278	-0.1926824	456.18	AVPI1	arginine vasopressin induced 1
